Year,City,Sport,Discipline,Athlete,Country_Code,Country,Gender,Event,Medal,Country_Population,Country_GDP_per_Capita
1992,Barcelona,Athletics,Athletics,"DEES, Tony",USA,United States,Men,110M Hurdles,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"SULAIMAN, Mohamed Ahmed",QAT,Qatar,Men,1500M,Bronze,2235355,73653.39443
1992,Barcelona,Athletics,Athletics,"CACHO RUIZ, Fermin",ESP,Spain,Men,1500M,Gold,46418269,25831.58231
1992,Barcelona,Athletics,Athletics,"EL BASIR, Rachid",MAR,Morocco,Men,1500M,Silver,34377511,2878.201342
1992,Barcelona,Athletics,Athletics,"QU, Yunxia",CHN,China,Women,1500M,Bronze,1371220000,8027.68381
1992,Barcelona,Athletics,Athletics,"BOULMERKA, Hassiba",ALG,Algeria,Women,1500M,Gold,39666519,4206.031232
1992,Barcelona,Athletics,Athletics,"BATES, Michael D.",USA,United States,Men,200M,Bronze,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"MARSH, Michael",USA,United States,Men,200M,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"FREDERICKS, Frank",NAM,Namibia,Men,200M,Silver,2458830,4673.567248
1992,Barcelona,Athletics,Athletics,"OTTEY-PAGE, Merlene",JAM,Jamaica,Women,200M,Bronze,2725941,5232.024583
1992,Barcelona,Athletics,Athletics,"TORRENCE, Gwen",USA,United States,Women,200M,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"CUTHBERT, Juliet",JAM,Jamaica,Women,200M,Silver,2725941,5232.024583
1992,Barcelona,Athletics,Athletics,"DE BENEDICTIS, Giovanni",ITA,Italy,Men,20KM Walk,Bronze,60802085,29957.80432
1992,Barcelona,Athletics,Athletics,"PLAZA MONTERO, Daniel",ESP,Spain,Men,20KM Walk,Gold,46418269,25831.58231
1992,Barcelona,Athletics,Athletics,"LEBLANC, Guillaume",CAN,Canada,Men,20KM Walk,Silver,35851774,43248.52991
1992,Barcelona,Athletics,Athletics,"CHALMERS, Angela Frances",CAN,Canada,Women,3000M,Bronze,35851774,43248.52991
1992,Barcelona,Athletics,Athletics,"MUTWOL, William",KEN,Kenya,Men,3000M Steeplechase,Bronze,46050302,1376.712829
1992,Barcelona,Athletics,Athletics,"BIRIR, Mathew",KEN,Kenya,Men,3000M Steeplechase,Gold,46050302,1376.712829
1992,Barcelona,Athletics,Athletics,"SANG, Patrick",KEN,Kenya,Men,3000M Steeplechase,Silver,46050302,1376.712829
1992,Barcelona,Athletics,Athletics,"KITUR, Samson",KEN,Kenya,Men,400M,Bronze,46050302,1376.712829
1992,Barcelona,Athletics,Athletics,"WATTS, Quincy",USA,United States,Men,400M,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"LEWIS, Steve",USA,United States,Men,400M,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"RESTREPO GAVIRIA, Ximena",COL,Colombia,Women,400M,Bronze,48228704,6056.147717
1992,Barcelona,Athletics,Athletics,"PEREC, Marie-Jose",FRA,France,Women,400M,Gold,66808385,36205.5681
1992,Barcelona,Athletics,Athletics,"AKABUSI, Kriss Kezie Uche",GBR,United Kingdom,Men,400M Hurdles,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"YOUNG, Kevin Curtis",USA,United States,Men,400M Hurdles,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"GRAHAM, Winthrop",JAM,Jamaica,Men,400M Hurdles,Silver,2725941,5232.024583
1992,Barcelona,Athletics,Athletics,"VICKERS, Janeene",USA,United States,Women,400M Hurdles,Bronze,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"GUNNELL, Sally Janet Jane",GBR,United Kingdom,Women,400M Hurdles,Gold,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"FARMER-PATRICK, Sandra",USA,United States,Women,400M Hurdles,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"AGUILERA RUIZ, Jorge Luis",CUB,Cuba,Men,4X100M Relay,Bronze,11389562,0
1992,Barcelona,Athletics,Athletics,"ISASI, Joel",CUB,Cuba,Men,4X100M Relay,Bronze,11389562,0
1992,Barcelona,Athletics,Athletics,"LAMELA, Joel",CUB,Cuba,Men,4X100M Relay,Bronze,11389562,0
1992,Barcelona,Athletics,Athletics,"SIMON, Andres",CUB,Cuba,Men,4X100M Relay,Bronze,11389562,0
1992,Barcelona,Athletics,Athletics,"BURRELL, Leroy",USA,United States,Men,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"JETT, James",USA,United States,Men,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"LEWIS, Carl",USA,United States,Men,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"MARSH, Michael",USA,United States,Men,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"MITCHELL, Dennis",USA,United States,Men,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"ADENIKEN, Olapade",NGR,Nigeria,Men,4X100M Relay,Silver,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"EZINWA, Davidson",NGR,Nigeria,Men,4X100M Relay,Silver,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"EZINWA, Osmond",NGR,Nigeria,Men,4X100M Relay,Silver,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"IMOH, Chidi",NGR,Nigeria,Men,4X100M Relay,Silver,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"KAYODE, Oluyemi",NGR,Nigeria,Men,4X100M Relay,Silver,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"IDEHEN, Faith",NGR,Nigeria,Women,4X100M Relay,Bronze,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"ONYALI, Mary",NGR,Nigeria,Women,4X100M Relay,Bronze,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"OPARA-THOMPSON, Christy Thompson",NGR,Nigeria,Women,4X100M Relay,Bronze,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"UTONDU, Beatrice",NGR,Nigeria,Women,4X100M Relay,Bronze,182201962,2640.290739
1992,Barcelona,Athletics,Athletics,"ASHFORD, Evelyn",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"FINN, Michelle",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"GUIDRY-WHITE, Carlette D.",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"JONES, Esther",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"TORRENCE, Gwen",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"AKABUSI, Kriss Kezie Uche",GBR,United Kingdom,Men,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"BLACK, Roger",GBR,United Kingdom,Men,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"GRINDLEY, David Allan",GBR,United Kingdom,Men,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"LADEJO, Duaine",GBR,United Kingdom,Men,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"REGIS, John Paul Lyndon",GBR,United Kingdom,Men,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"RICHARDSON, Mark Ashton",GBR,United Kingdom,Men,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"HALL, Darnell",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"JENKINS, Charles L.",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"JOHNSON, Michael",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"LEWIS, Steve",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"VALMON, Andrew",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"WATTS, Quincy",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"HERNANDEZ PRENDES, Roberto",CUB,Cuba,Men,4X400M Relay,Silver,11389562,0
1992,Barcelona,Athletics,Athletics,"HERRERA ORTIZ, Hector",CUB,Cuba,Men,4X400M Relay,Silver,11389562,0
1992,Barcelona,Athletics,Athletics,"MARTINEZ DESPAIGNE, Lazaro",CUB,Cuba,Men,4X400M Relay,Silver,11389562,0
1992,Barcelona,Athletics,Athletics,"TELLEZ, Norberto",CUB,Cuba,Men,4X400M Relay,Silver,11389562,0
1992,Barcelona,Athletics,Athletics,"DOUGLAS, Sandra Marie",GBR,United Kingdom,Women,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"GUNNELL, Sally Janet Jane",GBR,United Kingdom,Women,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"SMITH, Phylis",GBR,United Kingdom,Women,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"STOUTE, Jennifer",GBR,United Kingdom,Women,4X400M Relay,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"HILL, Denean",USA,United States,Women,4X400M Relay,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"KAISER, Natasha",USA,United States,Women,4X400M Relay,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"MILES, Jearl",USA,United States,Women,4X400M Relay,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"STEVENS, Rochelle",USA,United States,Women,4X400M Relay,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"TORRENCE, Gwen",USA,United States,Women,4X400M Relay,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"YOUNG, Dannette",USA,United States,Women,4X400M Relay,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"BAYISA, Fita",ETH,Ethiopia,Men,5000M,Bronze,99390750,619.1694065
1992,Barcelona,Athletics,Athletics,"BAUMANN, Dieter",GER,Germany,Men,5000M,Gold,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"BITOK, Paul",KEN,Kenya,Men,5000M,Silver,46050302,1376.712829
1992,Barcelona,Athletics,Athletics,"WEIGEL, Ronald",GER,Germany,Men,50KM Walk,Bronze,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"MERCENARIO CARBAJAL, Carlos",MEX,Mexico,Men,50KM Walk,Silver,127017224,9005.024265
1992,Barcelona,Athletics,Athletics,"GRAY, Johnny Lee Jr",USA,United States,Men,800M,Bronze,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"TANUI, William",KEN,Kenya,Men,800M,Gold,46050302,1376.712829
1992,Barcelona,Athletics,Athletics,"KIPROTICH, Nixon",KEN,Kenya,Men,800M,Silver,46050302,1376.712829
1992,Barcelona,Athletics,Athletics,"QUIROT, Ana Fidelia",CUB,Cuba,Women,800M,Bronze,11389562,0
1992,Barcelona,Athletics,Athletics,"VAN LANGEN, Ellen",NED,Netherlands,Women,800M,Gold,16936520,44299.76809
1992,Barcelona,Athletics,Athletics,"JOHNSON, David Allan",USA,United States,Men,Decathlon,Bronze,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"PENALVER ASENSIO, Antonio",ESP,Spain,Men,Decathlon,Silver,46418269,25831.58231
1992,Barcelona,Athletics,Athletics,"MOYA, Roberto S.",CUB,Cuba,Men,Discus Throw,Bronze,11389562,0
1992,Barcelona,Athletics,Athletics,"UBARTAS, Romas",LTU,Lithuania,Men,Discus Throw,Gold,2910199,14147.04938
1992,Barcelona,Athletics,Athletics,"SCHULT, Jürgen",GER,Germany,Men,Discus Throw,Silver,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"COSTIAN, Daniela",AUS,Australia,Women,Discus Throw,Bronze,23781169,56310.96299
1992,Barcelona,Athletics,Athletics,"MARTEN, Maritza",CUB,Cuba,Women,Discus Throw,Gold,11389562,0
1992,Barcelona,Athletics,Athletics,"KHRISTOVA, Tzvetanka Pavlova",BUL,Bulgaria,Women,Discus Throw,Silver,7177991,6993.47736
1992,Barcelona,Athletics,Athletics,"BRAUN, Sabine",GER,Germany,Women,Heptathlon,Bronze,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"JOYNER-KERSEE, Jackie",USA,United States,Women,Heptathlon,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"CONWAY, Hollis",USA,United States,Men,High Jump,Bronze,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"FORSYTH, Timothy",AUS,Australia,Men,High Jump,Bronze,23781169,56310.96299
1992,Barcelona,Athletics,Athletics,"PARTYKA, Artur",POL,Poland,Men,High Jump,Bronze,37999494,12554.54755
1992,Barcelona,Athletics,Athletics,"SOTOMAYOR, Javier",CUB,Cuba,Men,High Jump,Gold,11389562,0
1992,Barcelona,Athletics,Athletics,"SJÖBERG, Patrick",SWE,Sweden,Men,High Jump,Silver,9798871,50579.67365
1992,Barcelona,Athletics,Athletics,"QUINTERO, Joanet",CUB,Cuba,Women,High Jump,Bronze,11389562,0
1992,Barcelona,Athletics,Athletics,"HENKEL, Heike",GER,Germany,Women,High Jump,Gold,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"BACKLEY, Steve",GBR,United Kingdom,Men,Javelin Throw,Bronze,65138232,43875.96961
1992,Barcelona,Athletics,Athletics,"RATY, Seppo Henrik",FIN,Finland,Men,Javelin Throw,Silver,5482013,42311.03623
1992,Barcelona,Athletics,Athletics,"FORKEL, Karen",GER,Germany,Women,Javelin Throw,Bronze,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"RENK, Silke",GER,Germany,Women,Javelin Throw,Gold,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"GREENE, Joe",USA,United States,Men,Long Jump,Bronze,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"LEWIS, Carl",USA,United States,Men,Long Jump,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"POWELL, Michael Anthony",USA,United States,Men,Long Jump,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"JOYNER-KERSEE, Jackie",USA,United States,Women,Long Jump,Bronze,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"DRECHSLER, Heike",GER,Germany,Women,Long Jump,Gold,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"FREIGANG, Stephan Timo",GER,Germany,Men,Marathon,Bronze,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"HWANG, Young-Cho",KOR,"Korea, South",Men,Marathon,Gold,50617045,27221.52405
1992,Barcelona,Athletics,Athletics,"MORISHITA, Koichi",JPN,Japan,Men,Marathon,Silver,126958472,32477.21514
1992,Barcelona,Athletics,Athletics,"MOLLER, Lorraine Mary",NZL,New Zealand,Women,Marathon,Bronze,4595700,37807.96728
1992,Barcelona,Athletics,Athletics,"ARIMORI, Yuko",JPN,Japan,Women,Marathon,Silver,126958472,32477.21514
1992,Barcelona,Athletics,Athletics,"GARCIA CHICO, Javier",ESP,Spain,Men,Pole Vault,Bronze,46418269,25831.58231
1992,Barcelona,Athletics,Athletics,"STULCE, Michael D.",USA,United States,Men,Shot Put,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"DOEHRING, James",USA,United States,Men,Shot Put,Silver,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"NEIMKE, Kathrin",GER,Germany,Women,Shot Put,Bronze,81413145,41313.31399
1992,Barcelona,Athletics,Athletics,"HUANG, Zhihong",CHN,China,Women,Shot Put,Silver,1371220000,8027.68381
1992,Barcelona,Athletics,Athletics,"RUTHERFORD, Frank",BAH,Bahamas,Men,Triple Jump,Bronze,388019,22817.23086
1992,Barcelona,Athletics,Athletics,"CONLEY, Mike",USA,United States,Men,Triple Jump,Gold,321418820,56115.71843
1992,Barcelona,Athletics,Athletics,"SIMPKINS, Charles",USA,United States,Men,Triple Jump,Silver,321418820,56115.71843
1992,Barcelona,Badminton,Badminton,"LI, Yongbo",CHN,China,Men,Doubles,Bronze,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"SIDEK, Rashid",MAS,Malaysia,Men,Doubles,Bronze,30331007,9768.32686
1992,Barcelona,Badminton,Badminton,"SIDEK, Razif",MAS,Malaysia,Men,Doubles,Bronze,30331007,9768.32686
1992,Barcelona,Badminton,Badminton,"TIAN, Bingyi",CHN,China,Men,Doubles,Bronze,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"KIM, Moon-Soo",KOR,"Korea, South",Men,Doubles,Gold,50617045,27221.52405
1992,Barcelona,Badminton,Badminton,"PARK, Joo-Bong",KOR,"Korea, South",Men,Doubles,Gold,50617045,27221.52405
1992,Barcelona,Badminton,Badminton,"GUNAWAN, Rudy",INA,Indonesia,Men,Doubles,Silver,257563815,3346.487039
1992,Barcelona,Badminton,Badminton,"HARTONO, Eddy",INA,Indonesia,Men,Doubles,Silver,257563815,3346.487039
1992,Barcelona,Badminton,Badminton,"GIL, Young-Ah",KOR,"Korea, South",Women,Doubles,Bronze,50617045,27221.52405
1992,Barcelona,Badminton,Badminton,"LIN, Yanfen",CHN,China,Women,Doubles,Bronze,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"SHIM, Eun-Jung",KOR,"Korea, South",Women,Doubles,Bronze,50617045,27221.52405
1992,Barcelona,Badminton,Badminton,"YAO, Fen",CHN,China,Women,Doubles,Bronze,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"CHUNG, So-Young",KOR,"Korea, South",Women,Doubles,Gold,50617045,27221.52405
1992,Barcelona,Badminton,Badminton,"HWANG, Hae-Young",KOR,"Korea, South",Women,Doubles,Gold,50617045,27221.52405
1992,Barcelona,Badminton,Badminton,"GUAN, Weizhen",CHN,China,Women,Doubles,Silver,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"NONG, Qunhua",CHN,China,Women,Doubles,Silver,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"STUER-LAURIDSEN, Thomas",DEN,Denmark,Men,Singles,Bronze,5676002,51989.29347
1992,Barcelona,Badminton,Badminton,"SUSANTO, Hermawan",INA,Indonesia,Men,Singles,Bronze,257563815,3346.487039
1992,Barcelona,Badminton,Badminton,"BUDI KUSUMA, Alan",INA,Indonesia,Men,Singles,Gold,257563815,3346.487039
1992,Barcelona,Badminton,Badminton,"WIRANATA, Ardy Bernardus",INA,Indonesia,Men,Singles,Silver,257563815,3346.487039
1992,Barcelona,Badminton,Badminton,"HUANG, Hua",CHN,China,Women,Singles,Bronze,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"TANG, Jiuhong",CHN,China,Women,Singles,Bronze,1371220000,8027.68381
1992,Barcelona,Badminton,Badminton,"SUSANTI, Susi",INA,Indonesia,Women,Singles,Gold,257563815,3346.487039
1992,Barcelona,Badminton,Badminton,"BANG, Soo-Hyun",KOR,"Korea, South",Women,Singles,Silver,50617045,27221.52405
1992,Barcelona,Baseball,Baseball,"ITO, Tomohito",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"KAWABATA, Shinichiro",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"KOHIYAMA, Masahito",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"KOJIMA, Hirotami",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"KOKUBO, Hiroki",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"MIWA, Takashi",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"NAKAMOTO, Hiroshi",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"NISHI, Masafumi",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"NISHIYAMA, Kazutaka",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"OSHIMA, Koichi",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"SAKAGUCHI, Hiroyuki",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"SATO, Shinichi",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"SATO, Yasuhiro",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"SUGIURA, Masanori",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"SUGIYAMA, Kento",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"TAKAMI, Yasunori",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"TOGO, Akihiro",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"TOKUNAGA, Koji",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"WAKABAYASHI, Shigeki",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"WATANABE, Katsumi",JPN,Japan,Men,Baseball,Bronze,126958472,32477.21514
1992,Barcelona,Baseball,Baseball,"AJETE, Omar",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"ARROJO AVILA, Rolando",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"DELGADO DIEZ, Jose Raul",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"DIAZ LOREN, Giorge",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"ESTRADA, Jose Antonio",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"FERNANDEZ RODRIGUEZ, Osvaldo",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"GURRIEL DELGADO, Lourdes",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"HERNANDEZ PEDROSO, Orlando",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"HERNANDEZ, Alberto",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"KINDELAN, Orestes",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"LINARES, Omar",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"MESA FRESNEDA, German",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"MESA MARTINEZ, Victor",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"PACHECO, Antonio",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"PADILLA, Juan",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"PEREZ RONDON, Juan Carlos",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"ULACIA, Luis",CUB,Cuba,Men,Baseball,Gold,11389562,0
1992,Barcelona,Baseball,Baseball,"URRUTIA QUIROGA, Ermidelio",CUB,Cuba,Men,Baseball,Gold,11389562,0
